timestamp,instance_id,cloud_provider,region,environment,service_name,instance_type,vcpus,ram_gb,hourly_cost_usd,cpu_utilization_pct,memory_utilization_pct,network_io_mb,p95_latency_ms,request_count,http_5xx_errors,date,hour,day_name,is_weekend,rolling_cpu_24h_avg,rolling_ram_24h_avg,is_idle_zombie,wasted_cost_usd,health_status,sla_breached
2026-08-01 20:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,56.24,45.53,125.32,54.48,1332,0,2026-08-01,20,Saturday,1,39.47,44.14,0,0.0,Healthy,0
2026-08-01 21:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,48.44,47.86,115.88,53.45,1296,0,2026-08-01,21,Saturday,1,39.4,44.28,0,0.0,Healthy,0
2026-08-01 22:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,28.96,43.19,76.28,80.37,630,0,2026-08-01,22,Saturday,1,39.42,44.15,0,0.0,Healthy,0
2026-08-01 23:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,21.52,48.92,55.83,40.49,639,1,2026-08-01,23,Saturday,1,39.25,44.36,0,0.0,Healthy,0
2026-08-02 00:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,20.97,48.68,36.14,82.64,649,0,2026-08-02,0,Sunday,1,39.25,44.48,0,0.0,Healthy,0
2026-08-02 01:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,25.38,46.87,76.76,81.02,659,0,2026-08-02,1,Sunday,1,39.11,44.66,0,0.0,Healthy,0
2026-08-02 02:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,26.38,43.13,42.68,78.81,619,2,2026-08-02,2,Sunday,1,39.15,44.56,0,0.0,Healthy,0
2026-08-02 03:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,25.18,44.97,56.44,59.56,727,0,2026-08-02,3,Sunday,1,39.01,44.61,0,0.0,Healthy,0
2026-08-02 04:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,38.77,42.93,80.86,89.44,704,0,2026-08-02,4,Sunday,1,40.07,44.81,0,0.0,Healthy,0
2026-08-02 05:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,22.24,43.2,38.45,76.27,634,0,2026-08-02,5,Sunday,1,39.76,44.89,0,0.0,Healthy,0
2026-08-02 06:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,25.78,49.9,38.34,77.13,705,0,2026-08-02,6,Sunday,1,39.78,44.86,0,0.0,Healthy,0
2026-08-02 07:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,27.98,43.41,72.4,60.73,650,0,2026-08-02,7,Sunday,1,40.13,44.91,0,0.0,Healthy,0
2026-08-02 08:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,23.93,52.61,76.22,77.19,628,0,2026-08-02,8,Sunday,1,39.93,45.23,0,0.0,Healthy,0
2026-08-02 09:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,26.59,46.88,53.81,71.83,729,0,2026-08-02,9,Sunday,1,39.68,45.55,0,0.0,Healthy,0
2026-08-02 10:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,50.01,40.83,130.62,80.5,1236,0,2026-08-02,10,Sunday,1,39.47,45.45,0,0.0,Healthy,0
2026-08-02 11:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,53.68,47.72,127.36,71.84,1234,0,2026-08-02,11,Sunday,1,39.5,45.57,0,0.0,Healthy,0
2026-08-02 12:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,44.14,42.06,132.12,65.83,1190,0,2026-08-02,12,Sunday,1,39.13,45.62,0,0.0,Healthy,0
2026-08-02 13:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,52.55,42.52,139.49,45.78,1227,0,2026-08-02,13,Sunday,1,39.17,45.53,0,0.0,Healthy,0
2026-08-02 14:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,45.55,45.27,111.47,77.52,1222,1,2026-08-02,14,Sunday,1,38.6,45.65,0,0.0,Healthy,0
2026-08-02 15:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,47.19,50.52,101.02,75.77,1313,0,2026-08-02,15,Sunday,1,38.0,45.55,0,0.0,Healthy,0
2026-08-02 16:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,61.04,45.08,102.34,57.27,1233,0,2026-08-02,16,Sunday,1,38.29,45.72,0,0.0,Healthy,0
2026-08-02 17:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,53.41,41.46,120.68,65.43,1272,0,2026-08-02,17,Sunday,1,38.39,45.63,0,0.0,Healthy,0
2026-08-02 18:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,49.41,41.14,126.27,66.4,1265,1,2026-08-02,18,Sunday,1,38.28,45.29,0,0.0,Healthy,0
2026-08-02 19:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,48.88,39.42,107.7,81.89,1245,0,2026-08-02,19,Sunday,1,38.51,45.17,0,0.0,Healthy,0
2026-08-02 20:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,55.24,44.99,134.49,56.37,1257,0,2026-08-02,20,Sunday,1,38.47,45.15,0,0.0,Healthy,0
2026-08-02 21:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,50.05,45.71,118.85,75.81,1287,0,2026-08-02,21,Sunday,1,38.53,45.06,0,0.0,Healthy,0
2026-08-02 22:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,24.45,47.8,54.35,75.55,637,0,2026-08-02,22,Sunday,1,38.35,45.25,0,0.0,Healthy,0
2026-08-02 23:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,30.98,44.42,67.5,65.07,612,0,2026-08-02,23,Sunday,1,38.74,45.06,0,0.0,Healthy,0
2026-08-03 00:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,38.71,42.46,62.83,72.31,674,0,2026-08-03,0,Monday,0,39.48,44.8,0,0.0,Healthy,0
2026-08-03 01:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,17.21,45.53,58.06,98.2,715,0,2026-08-03,1,Monday,0,39.14,44.75,0,0.0,Healthy,0
2026-08-03 02:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,31.86,44.12,75.3,70.12,637,0,2026-08-03,2,Monday,0,39.37,44.79,0,0.0,Healthy,0
2026-08-03 03:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,23.09,44.03,40.63,65.72,636,0,2026-08-03,3,Monday,0,39.28,44.75,0,0.0,Healthy,0
2026-08-03 04:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,26.9,41.56,42.16,70.74,742,0,2026-08-03,4,Monday,0,38.79,44.69,0,0.0,Healthy,0
2026-08-03 05:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,18.58,42.53,47.3,76.83,608,0,2026-08-03,5,Monday,0,38.63,44.67,0,0.0,Healthy,0
2026-08-03 06:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,28.6,42.24,94.98,61.86,583,0,2026-08-03,6,Monday,0,38.75,44.35,0,0.0,Healthy,0
2026-08-03 07:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,25.93,45.28,60.08,62.62,715,0,2026-08-03,7,Monday,0,38.67,44.42,0,0.0,Healthy,0
2026-08-03 08:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,23.29,46.81,58.56,96.51,653,1,2026-08-03,8,Monday,0,38.64,44.18,0,0.0,Healthy,0
2026-08-03 09:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,25.11,43.82,44.29,70.99,594,0,2026-08-03,9,Monday,0,38.58,44.06,0,0.0,Healthy,0
2026-08-03 10:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,50.46,43.46,124.4,67.52,1276,0,2026-08-03,10,Monday,0,38.6,44.16,0,0.0,Healthy,0
2026-08-03 11:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,49.47,38.56,106.88,82.27,1239,0,2026-08-03,11,Monday,0,38.42,43.78,0,0.0,Healthy,0
2026-08-03 12:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,47.26,41.98,125.33,77.19,1252,0,2026-08-03,12,Monday,0,38.55,43.78,0,0.0,Healthy,0
2026-08-03 13:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,46.22,45.11,119.71,61.32,1363,0,2026-08-03,13,Monday,0,38.29,43.89,0,0.0,Healthy,0
2026-08-03 14:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,40.25,42.86,136.03,73.57,1261,0,2026-08-03,14,Monday,0,38.07,43.79,0,0.0,Healthy,0
2026-08-03 15:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,56.09,42.26,111.47,74.82,1351,0,2026-08-03,15,Monday,0,38.44,43.44,0,0.0,Healthy,0
2026-08-03 16:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,44.27,43.76,129.2,59.14,1319,0,2026-08-03,16,Monday,0,37.74,43.39,0,0.0,Healthy,0
2026-08-03 17:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,54.42,43.5,136.6,67.47,1319,0,2026-08-03,17,Monday,0,37.78,43.47,0,0.0,Healthy,0
2026-08-03 18:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,54.75,45.15,140.88,66.87,1211,0,2026-08-03,18,Monday,0,38.0,43.64,0,0.0,Healthy,0
2026-08-03 19:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,60.39,42.78,112.28,50.19,1286,0,2026-08-03,19,Monday,0,38.48,43.78,0,0.0,Healthy,0
2026-08-03 20:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,50.45,42.38,121.59,65.48,1227,0,2026-08-03,20,Monday,0,38.28,43.67,0,0.0,Healthy,0
2026-08-03 21:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,52.25,52.88,122.4,56.9,1326,0,2026-08-03,21,Monday,0,38.37,43.97,0,0.0,Healthy,0
2026-08-03 22:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,25.3,47.35,88.06,68.28,617,0,2026-08-03,22,Monday,0,38.41,43.95,0,0.0,Healthy,0
2026-08-03 23:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,28.66,44.52,56.25,75.36,749,0,2026-08-03,23,Monday,0,38.31,43.96,0,0.0,Healthy,0
2026-08-04 00:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,29.14,42.78,81.46,62.74,731,1,2026-08-04,0,Tuesday,0,37.91,43.97,0,0.0,Healthy,0
2026-08-04 01:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,10.12,48.47,49.52,69.12,636,0,2026-08-04,1,Tuesday,0,37.62,44.09,0,0.0,Healthy,0
2026-08-04 02:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,22.95,41.44,73.65,53.77,669,2,2026-08-04,2,Tuesday,0,37.25,43.98,0,0.0,Healthy,0
2026-08-04 03:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,29.38,44.8,53.91,54.32,684,0,2026-08-04,3,Tuesday,0,37.51,44.01,0,0.0,Healthy,0
2026-08-04 04:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,21.05,42.78,59.23,60.52,644,0,2026-08-04,4,Tuesday,0,37.27,44.06,0,0.0,Healthy,0
2026-08-04 05:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,27.48,45.06,53.06,92.63,591,0,2026-08-04,5,Tuesday,0,37.64,44.17,0,0.0,Healthy,0
2026-08-04 06:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,17.93,46.68,69.28,66.99,683,0,2026-08-04,6,Tuesday,0,37.19,44.35,0,0.0,Healthy,0
2026-08-04 07:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,24.93,39.83,81.39,60.44,646,0,2026-08-04,7,Tuesday,0,37.15,44.13,0,0.0,Healthy,0
2026-08-04 08:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,28.11,40.78,55.85,54.84,751,0,2026-08-04,8,Tuesday,0,37.35,43.87,0,0.0,Healthy,0
2026-08-04 09:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,30.95,39.77,55.82,88.15,634,0,2026-08-04,9,Tuesday,0,37.6,43.71,0,0.0,Healthy,0
2026-08-04 10:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,43.43,45.54,104.16,81.37,1188,0,2026-08-04,10,Tuesday,0,37.3,43.79,0,0.0,Healthy,0
2026-08-04 11:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,53.36,46.13,147.97,83.85,1338,1,2026-08-04,11,Tuesday,0,37.46,44.11,0,0.0,Healthy,0
2026-08-04 12:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,50.97,41.8,127.08,65.39,1230,0,2026-08-04,12,Tuesday,0,37.62,44.1,0,0.0,Healthy,0
2026-08-04 13:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,51.73,43.86,118.82,59.62,1211,0,2026-08-04,13,Tuesday,0,37.85,44.05,0,0.0,Healthy,0
2026-08-04 14:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,52.56,46.27,122.48,69.21,1352,0,2026-08-04,14,Tuesday,0,38.36,44.19,0,0.0,Healthy,0
2026-08-04 15:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,50.01,49.73,111.38,68.31,1230,0,2026-08-04,15,Tuesday,0,38.11,44.5,0,0.0,Healthy,0
2026-08-04 16:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,52.15,43.59,142.98,60.48,1263,0,2026-08-04,16,Tuesday,0,38.44,44.49,0,0.0,Healthy,0
2026-08-04 17:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,63.68,41.47,109.93,79.85,1278,0,2026-08-04,17,Tuesday,0,38.82,44.41,0,0.0,Healthy,0
2026-08-04 18:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,52.9,49.38,100.41,62.17,1300,0,2026-08-04,18,Tuesday,0,38.74,44.59,0,0.0,Healthy,0
2026-08-04 19:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,51.58,42.14,118.01,61.15,1295,1,2026-08-04,19,Tuesday,0,38.38,44.56,0,0.0,Healthy,0
2026-08-04 20:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,49.81,44.94,119.54,87.27,1303,0,2026-08-04,20,Tuesday,0,38.35,44.67,0,0.0,Healthy,0
2026-08-04 21:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,48.68,42.69,152.52,69.91,1218,0,2026-08-04,21,Tuesday,0,38.2,44.24,0,0.0,Healthy,0
2026-08-04 22:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,27.58,47.18,59.7,81.52,653,0,2026-08-04,22,Tuesday,0,38.3,44.23,0,0.0,Healthy,0
2026-08-04 23:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,16.49,45.95,63.21,60.47,708,1,2026-08-04,23,Tuesday,0,37.79,44.29,0,0.0,Healthy,0
2026-08-05 00:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,23.1,50.39,55.7,76.92,518,0,2026-08-05,0,Wednesday,0,37.54,44.61,0,0.0,Healthy,0
2026-08-05 01:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,24.43,44.46,72.55,72.71,656,0,2026-08-05,1,Wednesday,0,38.14,44.44,0,0.0,Healthy,0
2026-08-05 02:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,29.47,45.6,58.65,85.44,652,0,2026-08-05,2,Wednesday,0,38.41,44.62,0,0.0,Healthy,0
2026-08-05 03:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,31.03,38.89,71.2,100.24,663,0,2026-08-05,3,Wednesday,0,38.48,44.37,0,0.0,Healthy,0
2026-08-05 04:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,21.09,46.08,80.59,70.42,652,0,2026-08-05,4,Wednesday,0,38.48,44.51,0,0.0,Healthy,0
2026-08-05 05:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,25.25,42.27,70.12,78.91,721,0,2026-08-05,5,Wednesday,0,38.38,44.39,0,0.0,Healthy,0
2026-08-05 06:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,24.07,47.41,83.59,63.18,602,0,2026-08-05,6,Wednesday,0,38.64,44.42,0,0.0,Healthy,0
2026-08-05 07:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,28.57,44.19,55.66,73.59,715,0,2026-08-05,7,Wednesday,0,38.79,44.6,0,0.0,Healthy,0
2026-08-05 08:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,37.27,40.89,75.57,82.31,684,0,2026-08-05,8,Wednesday,0,39.17,44.61,0,0.0,Healthy,0
2026-08-05 09:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,26.35,48.85,49.35,79.02,681,0,2026-08-05,9,Wednesday,0,38.98,44.99,0,0.0,Healthy,0
2026-08-05 10:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,53.27,44.2,109.85,61.6,1313,0,2026-08-05,10,Wednesday,0,39.39,44.93,0,0.0,Healthy,0
2026-08-05 11:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,51.53,43.52,120.32,62.54,1316,0,2026-08-05,11,Wednesday,0,39.32,44.82,0,0.0,Healthy,0
2026-08-05 12:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,51.06,45.88,115.9,66.45,1336,0,2026-08-05,12,Wednesday,0,39.32,44.99,0,0.0,Healthy,0
2026-08-05 13:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,58.26,44.74,142.57,86.0,1268,0,2026-08-05,13,Wednesday,0,39.59,45.03,0,0.0,Healthy,0
2026-08-05 14:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,56.03,44.41,151.35,73.44,1231,0,2026-08-05,14,Wednesday,0,39.74,44.95,0,0.0,Healthy,0
2026-08-05 15:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,53.8,47.02,135.75,83.55,1266,0,2026-08-05,15,Wednesday,0,39.89,44.84,0,0.0,Healthy,0
2026-08-05 16:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,52.91,43.8,145.06,82.77,1263,0,2026-08-05,16,Wednesday,0,39.93,44.85,0,0.0,Healthy,0
2026-08-05 17:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,59.18,45.55,144.91,71.93,1252,0,2026-08-05,17,Wednesday,0,39.74,45.02,0,0.0,Healthy,0
2026-08-05 18:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,55.69,46.77,107.8,63.92,1294,0,2026-08-05,18,Wednesday,0,39.85,44.91,0,0.0,Healthy,0
2026-08-05 19:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,51.39,49.31,109.56,60.17,1216,1,2026-08-05,19,Wednesday,0,39.85,45.21,0,0.0,Healthy,0
2026-08-05 20:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,52.06,47.08,124.23,61.07,1429,0,2026-08-05,20,Wednesday,0,39.94,45.3,0,0.0,Healthy,0
2026-08-05 21:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,39.79,47.54,121.48,91.7,1239,0,2026-08-05,21,Wednesday,0,39.57,45.5,0,0.0,Healthy,0
2026-08-05 22:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,20.53,44.17,49.47,87.06,644,0,2026-08-05,22,Wednesday,0,39.28,45.37,0,0.0,Healthy,0
2026-08-05 23:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,25.08,42.21,54.97,60.67,667,0,2026-08-05,23,Wednesday,0,39.63,45.22,0,0.0,Healthy,0
2026-08-06 00:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,30.37,41.09,71.69,72.16,684,0,2026-08-06,0,Thursday,0,39.94,44.83,0,0.0,Healthy,0
2026-08-06 01:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,23.88,46.84,68.56,59.96,717,0,2026-08-06,1,Thursday,0,39.91,44.93,0,0.0,Healthy,0
2026-08-06 02:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,23.2,39.85,83.8,63.16,660,0,2026-08-06,2,Thursday,0,39.65,44.69,0,0.0,Healthy,0
2026-08-06 03:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,22.22,49.13,53.89,85.09,636,0,2026-08-06,3,Thursday,0,39.29,45.12,0,0.0,Healthy,0
2026-08-06 04:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,20.73,47.98,70.1,55.26,647,0,2026-08-06,4,Thursday,0,39.27,45.2,0,0.0,Healthy,0
2026-08-06 05:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,27.1,38.09,66.37,80.11,675,0,2026-08-06,5,Thursday,0,39.35,45.02,0,0.0,Healthy,0
2026-08-06 06:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,22.95,41.63,48.02,65.76,671,0,2026-08-06,6,Thursday,0,39.3,44.78,0,0.0,Healthy,0
2026-08-06 07:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,29.38,41.28,84.2,69.55,599,0,2026-08-06,7,Thursday,0,39.33,44.66,0,0.0,Healthy,0
2026-08-06 08:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,25.49,45.55,79.43,68.45,639,0,2026-08-06,8,Thursday,0,38.84,44.85,0,0.0,Healthy,0
2026-08-06 09:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,21.95,41.33,54.41,62.88,667,1,2026-08-06,9,Thursday,0,38.66,44.54,0,0.0,Healthy,0
2026-08-06 10:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,49.68,47.08,129.95,63.99,1229,0,2026-08-06,10,Thursday,0,38.51,44.66,0,0.0,Healthy,0
2026-08-06 11:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,54.46,47.25,102.23,74.33,1324,0,2026-08-06,11,Thursday,0,38.63,44.82,0,0.0,Healthy,0
2026-08-06 12:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,48.37,47.9,124.05,71.71,1312,0,2026-08-06,12,Thursday,0,38.52,44.9,0,0.0,Healthy,0
2026-08-06 13:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,56.41,49.03,120.85,83.95,1337,0,2026-08-06,13,Thursday,0,38.44,45.08,0,0.0,Healthy,0
2026-08-06 14:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,48.27,39.33,133.71,57.87,1310,1,2026-08-06,14,Thursday,0,38.12,44.87,0,0.0,Healthy,0
2026-08-06 15:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,56.03,45.46,126.79,61.33,1300,0,2026-08-06,15,Thursday,0,38.21,44.8,0,0.0,Healthy,0
2026-08-06 16:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,52.98,42.43,137.47,81.52,1226,0,2026-08-06,16,Thursday,0,38.22,44.74,0,0.0,Healthy,0
2026-08-06 17:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,55.03,44.36,132.8,75.17,1223,0,2026-08-06,17,Thursday,0,38.04,44.7,0,0.0,Healthy,0
2026-08-06 18:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,60.82,47.11,115.19,61.16,1239,0,2026-08-06,18,Thursday,0,38.26,44.71,0,0.0,Healthy,0
2026-08-06 19:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,49.38,45.39,104.03,80.77,1258,0,2026-08-06,19,Thursday,0,38.17,44.55,0,0.0,Healthy,0
2026-08-06 20:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,53.99,46.55,120.62,81.49,1316,0,2026-08-06,20,Thursday,0,38.25,44.52,0,0.0,Healthy,0
2026-08-06 21:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,54.89,41.46,97.89,47.86,1315,0,2026-08-06,21,Thursday,0,38.88,44.27,0,0.0,Healthy,0
2026-08-06 22:00:00,i-prod-cat01,AWS,us-west-2,Production,catalog-api,t3.large,2,8,0.083,22.76,47.84,44.92,85.79,581,0,2026-08-06,22,Thursday,0,38.98,44.42,0,0.0,Healthy,0
